pdbid,frame,t_infer_s
4de1-gnina-0053,-1.0,0.01935962773859501
4de1-gnina-0054,-1.0,0.01935962773859501
4de1-gnina-0055,-1.0,0.01935962773859501
4de1-gnina-0056,-1.0,0.01935962773859501
4de1-gnina-0057,-1.0,0.013809168711304665
4de1-gnina-0058,-1.0,0.013809168711304665
4de1-gnina-0059,-1.0,0.013809168711304665
4de1-gnina-0060,-1.0,0.013809168711304665
4de1-gnina-0061,-1.0,0.013809168711304665
4de1-gnina-0062,-1.0,0.013809168711304665
4de1-gnina-0063,-1.0,0.013809168711304665
4de1-gnina-0064,-1.0,0.013809168711304665
4de1-gnina-0065,-1.0,0.013809168711304665
4de1-gnina-0066,-1.0,0.013809168711304665
4de1-gnina-0067,-1.0,0.013809168711304665
4de1-gnina-0068,-1.0,0.013809168711304665
4de1-gnina-0069,-1.0,0.013809168711304665
4de1-gnina-0070,-1.0,0.013809168711304665
4de1-gnina-0071,-1.0,0.013809168711304665
4de1-gnina-0072,-1.0,0.013809168711304665
4de1-gnina-0073,-1.0,0.0075737833976745605
4de1-gnina-0074,-1.0,0.0075737833976745605
4de1-gnina-0075,-1.0,0.0075737833976745605
4de1-gnina-0076,-1.0,0.0075737833976745605
4de1-gnina-0077,-1.0,0.0075737833976745605
4de1-gnina-0078,-1.0,0.0075737833976745605
4de1-gnina-0079,-1.0,0.0075737833976745605
4de1-gnina-0080,-1.0,0.0075737833976745605
4de1-gnina-0081,-1.0,0.0075737833976745605
4de1-gnina-0082,-1.0,0.0075737833976745605
4de1-gnina-0083,-1.0,0.0075737833976745605
4de1-gnina-0084,-1.0,0.0075737833976745605
4de1-gnina-0085,-1.0,0.0075737833976745605
4de1-gnina-0086,-1.0,0.0075737833976745605
4de1-gnina-0087,-1.0,0.0075737833976745605
4de1-gnina-0088,-1.0,0.0075737833976745605
4de1-gnina-0089,-1.0,0.019698135554790497
4de1-gnina-0090,-1.0,0.019698135554790497
4de1-gnina-0091,-1.0,0.019698135554790497
4de1-gnina-0092,-1.0,0.019698135554790497
4de1-gnina-0093,-1.0,0.019698135554790497
4de1-gnina-0094,-1.0,0.019698135554790497
4de1-gnina-0095,-1.0,0.019698135554790497
4de1-gnina-0096,-1.0,0.019698135554790497
4de1-gnina-0097,-1.0,0.019698135554790497
4de1-gnina-0098,-1.0,0.019698135554790497
4de1-gnina-0099,-1.0,0.019698135554790497
4de1-gnina-0100,-1.0,0.019698135554790497
4de1-rosetta-0001,-1.0,0.019698135554790497
4de1-rosetta-0009,-1.0,0.019698135554790497
4de1-rosetta-0012,-1.0,0.019698135554790497
4de1-rosetta-0049,-1.0,0.019698135554790497
4de1-rosetta-0081,-1.0,0.020670225843787193
4de1-rosetta-0098,-1.0,0.020670225843787193
4de1-rosetta-0099,-1.0,0.020670225843787193
4de1-rosetta-0101,-1.0,0.020670225843787193
4de1-rosetta-0106,-1.0,0.020670225843787193
4de1-rosetta-0138,-1.0,0.020670225843787193
4de1-rosetta-0141,-1.0,0.020670225843787193
4de1-rosetta-0150,-1.0,0.020670225843787193
4de1-rosetta-0158,-1.0,0.020670225843787193
4de1-rosetta-0171,-1.0,0.020670225843787193
4de1-rosetta-0178,-1.0,0.020670225843787193
4de1-rosetta-0203,-1.0,0.020670225843787193
4de1-rosetta-0210,-1.0,0.020670225843787193
4de1-rosetta-0234,-1.0,0.020670225843787193
4de1-rosetta-0244,-1.0,0.020670225843787193
4de1-rosetta-0248,-1.0,0.020670225843787193
4de1-rosetta-0260,-1.0,0.03393002599477768
4de1-rosetta-0261,-1.0,0.03393002599477768
4de1-rosetta-0264,-1.0,0.03393002599477768
4de1-rosetta-0267,-1.0,0.03393002599477768
4de1-rosetta-0276,-1.0,0.03393002599477768
4de1-rosetta-0294,-1.0,0.03393002599477768
4de1-rosetta-0303,-1.0,0.03393002599477768
4de1-rosetta-0308,-1.0,0.03393002599477768
4de1-rosetta-0324,-1.0,0.03393002599477768
4de1-rosetta-0328,-1.0,0.03393002599477768
4de1-rosetta-0329,-1.0,0.03393002599477768
4de1-rosetta-0338,-1.0,0.03393002599477768
4de1-rosetta-0339,-1.0,0.03393002599477768
4de1-rosetta-0342,-1.0,0.03393002599477768
4de1-rosetta-0344,-1.0,0.03393002599477768
4de1-rosetta-0366,-1.0,0.03393002599477768
4de1-rosetta-0370,-1.0,0.01888320967555046
4de1-rosetta-0386,-1.0,0.01888320967555046
4de1-rosetta-0396,-1.0,0.01888320967555046
4de1-rosetta-0406,-1.0,0.01888320967555046
4de1-rosetta-0407,-1.0,0.01888320967555046
4de1-rosetta-0414,-1.0,0.01888320967555046
4de1-rosetta-0419,-1.0,0.01888320967555046
4de1-rosetta-0425,-1.0,0.01888320967555046
4de1-rosetta-0440,-1.0,0.01888320967555046
4de1-rosetta-0443,-1.0,0.01888320967555046
4de1-rosetta-0451,-1.0,0.01888320967555046
4de1-rosetta-0461,-1.0,0.01888320967555046
4de1-rosetta-0466,-1.0,0.01888320967555046
4de1-rosetta-0469,-1.0,0.01888320967555046
4de1-rosetta-0479,-1.0,0.01888320967555046
4de1-rosetta-0480,-1.0,0.01888320967555046
4de1-rosetta-0502,-1.0,0.02440696768462658
4de1-rosetta-0523,-1.0,0.02440696768462658
4de1-rosetta-0526,-1.0,0.02440696768462658
4de1-rosetta-0530,-1.0,0.02440696768462658
4de1-rosetta-0533,-1.0,0.02440696768462658
4de1-rosetta-0536,-1.0,0.02440696768462658
4de1-rosetta-0541,-1.0,0.02440696768462658
4de1-rosetta-0559,-1.0,0.02440696768462658
4de1-rosetta-0580,-1.0,0.02440696768462658
4de1-rosetta-0620,-1.0,0.02440696768462658
4de1-rosetta-0625,-1.0,0.02440696768462658
4de1-rosetta-0643,-1.0,0.02440696768462658
4de1-rosetta-0644,-1.0,0.02440696768462658
4de1-rosetta-0652,-1.0,0.02440696768462658
4de1-rosetta-0673,-1.0,0.02440696768462658
4de1-rosetta-0718,-1.0,0.02440696768462658
4de1-rosetta-0724,-1.0,0.03343029133975506
4de1-rosetta-0730,-1.0,0.03343029133975506
4de1-rosetta-0732,-1.0,0.03343029133975506
4de1-rosetta-0746,-1.0,0.03343029133975506
4de1-rosetta-0748,-1.0,0.03343029133975506
4de1-rosetta-0749,-1.0,0.03343029133975506
4de1-rosetta-0752,-1.0,0.03343029133975506
4de1-rosetta-0757,-1.0,0.03343029133975506
4de1-rosetta-0760,-1.0,0.03343029133975506
4de1-rosetta-0770,-1.0,0.03343029133975506
4de1-rosetta-0776,-1.0,0.03343029133975506
4de1-rosetta-0790,-1.0,0.03343029133975506
4de1-rosetta-0794,-1.0,0.03343029133975506
4de1-rosetta-0809,-1.0,0.03343029133975506
4de1-rosetta-0816,-1.0,0.03343029133975506
4de1-rosetta-0823,-1.0,0.03343029133975506
4de1-rosetta-0834,-1.0,0.008809229359030724
4de1-rosetta-0839,-1.0,0.008809229359030724
4de1-rosetta-0842,-1.0,0.008809229359030724
4de1-rosetta-0845,-1.0,0.008809229359030724
4de1-rosetta-0848,-1.0,0.008809229359030724
4de1-rosetta-0864,-1.0,0.008809229359030724
4de1-rosetta-0880,-1.0,0.008809229359030724
4de1-rosetta-0881,-1.0,0.008809229359030724
4de1-rosetta-0892,-1.0,0.008809229359030724
4de1-rosetta-0897,-1.0,0.008809229359030724
4de1-rosetta-0898,-1.0,0.008809229359030724
4de1-rosetta-0899,-1.0,0.008809229359030724
4de1-rosetta-0924,-1.0,0.008809229359030724
4de1-rosetta-0944,-1.0,0.008809229359030724
4de1-rosetta-0971,-1.0,0.008809229359030724
4de1-rosetta-0999,-1.0,0.008809229359030724
4de2-boltz,-1.0,0.03570935130119324
4de2-gnina-0001,-1.0,0.03570935130119324
4de2-gnina-0002,-1.0,0.03570935130119324
4de2-gnina-0003,-1.0,0.03570935130119324
4de2-gnina-0004,-1.0,0.03570935130119324
4de2-gnina-0005,-1.0,0.03570935130119324
4de2-gnina-0006,-1.0,0.03570935130119324
4de2-gnina-0007,-1.0,0.03570935130119324
4de2-gnina-0008,-1.0,0.03570935130119324
4de2-gnina-0009,-1.0,0.03570935130119324
4de2-gnina-0010,-1.0,0.03570935130119324
4de2-gnina-0011,-1.0,0.03570935130119324
4de2-gnina-0012,-1.0,0.03570935130119324
4de2-gnina-0013,-1.0,0.03570935130119324
4de2-gnina-0014,-1.0,0.03570935130119324
4de2-gnina-0015,-1.0,0.03570935130119324
4de2-gnina-0016,-1.0,0.031537795439362526
4de2-gnina-0017,-1.0,0.031537795439362526
4de2-gnina-0018,-1.0,0.031537795439362526
4de2-gnina-0019,-1.0,0.031537795439362526
4de2-gnina-0020,-1.0,0.031537795439362526
4de2-gnina-0021,-1.0,0.031537795439362526
4de2-gnina-0022,-1.0,0.031537795439362526
4de2-gnina-0023,-1.0,0.031537795439362526
4de2-gnina-0024,-1.0,0.031537795439362526
4de2-gnina-0025,-1.0,0.031537795439362526
4de2-gnina-0026,-1.0,0.031537795439362526
4de2-gnina-0027,-1.0,0.031537795439362526
4de2-gnina-0028,-1.0,0.031537795439362526
4de2-gnina-0029,-1.0,0.031537795439362526
4de2-gnina-0030,-1.0,0.031537795439362526
4de2-gnina-0031,-1.0,0.031537795439362526
4de2-gnina-0032,-1.0,0.0221845880150795
4de2-gnina-0033,-1.0,0.0221845880150795
4de2-gnina-0034,-1.0,0.0221845880150795
4de2-gnina-0035,-1.0,0.0221845880150795
4de2-gnina-0036,-1.0,0.0221845880150795
4de2-gnina-0037,-1.0,0.0221845880150795
4de2-gnina-0038,-1.0,0.0221845880150795
4de2-gnina-0039,-1.0,0.0221845880150795
4de2-gnina-0040,-1.0,0.0221845880150795
4de2-gnina-0041,-1.0,0.0221845880150795
4de2-gnina-0042,-1.0,0.0221845880150795
4de2-gnina-0043,-1.0,0.0221845880150795
4de2-gnina-0044,-1.0,0.0221845880150795
4de2-gnina-0045,-1.0,0.0221845880150795
4de2-gnina-0046,-1.0,0.0221845880150795
4de2-gnina-0047,-1.0,0.0221845880150795
4de2-gnina-0048,-1.0,0.009405635297298431
4de2-gnina-0049,-1.0,0.009405635297298431
4de2-gnina-0050,-1.0,0.009405635297298431
4de2-gnina-0051,-1.0,0.009405635297298431
4de2-gnina-0052,-1.0,0.009405635297298431
4de2-gnina-0053,-1.0,0.009405635297298431
4de2-gnina-0054,-1.0,0.009405635297298431
4de2-gnina-0055,-1.0,0.009405635297298431
4de2-gnina-0056,-1.0,0.009405635297298431
4de2-gnina-0057,-1.0,0.009405635297298431
4de2-gnina-0058,-1.0,0.009405635297298431
4de2-gnina-0059,-1.0,0.009405635297298431
4de2-gnina-0060,-1.0,0.009405635297298431
4de2-gnina-0061,-1.0,0.009405635297298431
4de2-gnina-0062,-1.0,0.009405635297298431
4de2-gnina-0063,-1.0,0.009405635297298431
4de2-gnina-0064,-1.0,0.022117771208286285
4de2-gnina-0065,-1.0,0.022117771208286285
4de2-gnina-0066,-1.0,0.022117771208286285
4de2-gnina-0067,-1.0,0.022117771208286285
4de2-gnina-0068,-1.0,0.022117771208286285
4de2-gnina-0069,-1.0,0.022117771208286285
4de2-gnina-0070,-1.0,0.022117771208286285
4de2-gnina-0071,-1.0,0.022117771208286285
4de2-gnina-0072,-1.0,0.022117771208286285
4de2-gnina-0073,-1.0,0.022117771208286285
4de2-gnina-0074,-1.0,0.022117771208286285
4de2-gnina-0075,-1.0,0.022117771208286285
4de2-gnina-0076,-1.0,0.022117771208286285
4de2-gnina-0077,-1.0,0.022117771208286285
4de2-gnina-0078,-1.0,0.022117771208286285
4de2-gnina-0079,-1.0,0.022117771208286285
4de2-gnina-0080,-1.0,0.010688401758670807
4de2-gnina-0081,-1.0,0.010688401758670807
4de2-gnina-0082,-1.0,0.010688401758670807
4de2-gnina-0083,-1.0,0.010688401758670807
4de2-gnina-0084,-1.0,0.010688401758670807
4de2-gnina-0085,-1.0,0.010688401758670807
4de2-gnina-0086,-1.0,0.010688401758670807
4de2-gnina-0087,-1.0,0.010688401758670807
4de2-gnina-0088,-1.0,0.010688401758670807
4de2-gnina-0089,-1.0,0.010688401758670807
4de2-gnina-0090,-1.0,0.010688401758670807
4de2-gnina-0091,-1.0,0.010688401758670807
4de2-gnina-0092,-1.0,0.010688401758670807
4de2-gnina-0093,-1.0,0.010688401758670807
4de2-gnina-0094,-1.0,0.010688401758670807
4de2-gnina-0095,-1.0,0.010688401758670807
4de2-gnina-0096,-1.0,0.011452874168753624
4de2-gnina-0097,-1.0,0.011452874168753624
4de2-gnina-0098,-1.0,0.011452874168753624
4de2-gnina-0099,-1.0,0.011452874168753624
4de2-gnina-0100,-1.0,0.011452874168753624
4de2-rosetta-0001,-1.0,0.011452874168753624
4de2-rosetta-0009,-1.0,0.011452874168753624
4de2-rosetta-0014,-1.0,0.011452874168753624
4de2-rosetta-0019,-1.0,0.011452874168753624
4de2-rosetta-0028,-1.0,0.011452874168753624
4de2-rosetta-0033,-1.0,0.011452874168753624
4de2-rosetta-0036,-1.0,0.011452874168753624
4de2-rosetta-0044,-1.0,0.011452874168753624
4de2-rosetta-0047,-1.0,0.011452874168753624
4de2-rosetta-0048,-1.0,0.011452874168753624
4de2-rosetta-0049,-1.0,0.011452874168753624
4de2-rosetta-0056,-1.0,0.0086128581315279
4de2-rosetta-0061,-1.0,0.0086128581315279
4de2-rosetta-0084,-1.0,0.0086128581315279
4de2-rosetta-0095,-1.0,0.0086128581315279
4de2-rosetta-0110,-1.0,0.0086128581315279
4de2-rosetta-0127,-1.0,0.0086128581315279
4de2-rosetta-0132,-1.0,0.0086128581315279
4de2-rosetta-0135,-1.0,0.0086128581315279
4de2-rosetta-0136,-1.0,0.0086128581315279
4de2-rosetta-0163,-1.0,0.0086128581315279
4de2-rosetta-0182,-1.0,0.0086128581315279
4de2-rosetta-0191,-1.0,0.0086128581315279
4de2-rosetta-0195,-1.0,0.0086128581315279
4de2-rosetta-0207,-1.0,0.0086128581315279
4de2-rosetta-0208,-1.0,0.0086128581315279
4de2-rosetta-0211,-1.0,0.0086128581315279
4de2-rosetta-0236,-1.0,0.036784371361136436
4de2-rosetta-0255,-1.0,0.036784371361136436
4de2-rosetta-0265,-1.0,0.036784371361136436
4de2-rosetta-0301,-1.0,0.036784371361136436
4de2-rosetta-0303,-1.0,0.036784371361136436
4de2-rosetta-0313,-1.0,0.036784371361136436
4de2-rosetta-0325,-1.0,0.036784371361136436
4de2-rosetta-0336,-1.0,0.036784371361136436
4de2-rosetta-0352,-1.0,0.036784371361136436
4de2-rosetta-0386,-1.0,0.036784371361136436
4de2-rosetta-0394,-1.0,0.036784371361136436
4de2-rosetta-0412,-1.0,0.036784371361136436
4de2-rosetta-0413,-1.0,0.036784371361136436
4de2-rosetta-0422,-1.0,0.036784371361136436
4de2-rosetta-0438,-1.0,0.036784371361136436
4de2-rosetta-0449,-1.0,0.036784371361136436
4de2-rosetta-0452,-1.0,0.009811865165829659
4de2-rosetta-0460,-1.0,0.009811865165829659
4de2-rosetta-0467,-1.0,0.009811865165829659
4de2-rosetta-0480,-1.0,0.009811865165829659
4de2-rosetta-0495,-1.0,0.009811865165829659
4de2-rosetta-0508,-1.0,0.009811865165829659
4de2-rosetta-0511,-1.0,0.009811865165829659
4de2-rosetta-0516,-1.0,0.009811865165829659
4de2-rosetta-0535,-1.0,0.009811865165829659
4de2-rosetta-0544,-1.0,0.009811865165829659
4de2-rosetta-0549,-1.0,0.009811865165829659
4de2-rosetta-0556,-1.0,0.009811865165829659
4de2-rosetta-0566,-1.0,0.009811865165829659
4de2-rosetta-0568,-1.0,0.009811865165829659
4de2-rosetta-0570,-1.0,0.009811865165829659
4de2-rosetta-0571,-1.0,0.009811865165829659
4de2-rosetta-0577,-1.0,0.0335839819163084
4de2-rosetta-0578,-1.0,0.0335839819163084
4de2-rosetta-0584,-1.0,0.0335839819163084
4de2-rosetta-0590,-1.0,0.0335839819163084
4de2-rosetta-0606,-1.0,0.0335839819163084
4de2-rosetta-0610,-1.0,0.0335839819163084
4de2-rosetta-0616,-1.0,0.0335839819163084
4de2-rosetta-0620,-1.0,0.0335839819163084
4de2-rosetta-0629,-1.0,0.0335839819163084
4de2-rosetta-0630,-1.0,0.0335839819163084
4de2-rosetta-0637,-1.0,0.0335839819163084
4de2-rosetta-0646,-1.0,0.0335839819163084
4de2-rosetta-0656,-1.0,0.0335839819163084
4de2-rosetta-0666,-1.0,0.0335839819163084
4de2-rosetta-0692,-1.0,0.0335839819163084
4de2-rosetta-0707,-1.0,0.0335839819163084
4de2-rosetta-0722,-1.0,0.007350413128733635
4de2-rosetta-0736,-1.0,0.007350413128733635
4de2-rosetta-0749,-1.0,0.007350413128733635
4de2-rosetta-0765,-1.0,0.007350413128733635
4de2-rosetta-0771,-1.0,0.007350413128733635
4de2-rosetta-0775,-1.0,0.007350413128733635
4de2-rosetta-0800,-1.0,0.007350413128733635
4de2-rosetta-0842,-1.0,0.007350413128733635
4de2-rosetta-0844,-1.0,0.007350413128733635
4de2-rosetta-0848,-1.0,0.007350413128733635
4de2-rosetta-0851,-1.0,0.007350413128733635
4de2-rosetta-0859,-1.0,0.007350413128733635
4de2-rosetta-0871,-1.0,0.007350413128733635
4de2-rosetta-0886,-1.0,0.007350413128733635
4de2-rosetta-0896,-1.0,0.007350413128733635
4de2-rosetta-0901,-1.0,0.007350413128733635
4de2-rosetta-0904,-1.0,0.007590392604470253
4de2-rosetta-0920,-1.0,0.007590392604470253
4de2-rosetta-0928,-1.0,0.007590392604470253
4de2-rosetta-0968,-1.0,0.007590392604470253
4de2-rosetta-0977,-1.0,0.007590392604470253
4de2-rosetta-0994,-1.0,0.007590392604470253
4de3-boltz,-1.0,0.007590392604470253
4de3-gnina-0001,-1.0,0.007590392604470253
4de3-gnina-0002,-1.0,0.007590392604470253
4de3-gnina-0003,-1.0,0.007590392604470253
4de3-gnina-0004,-1.0,0.007590392604470253
4de3-gnina-0005,-1.0,0.007590392604470253
4de3-gnina-0006,-1.0,0.007590392604470253
4de3-gnina-0007,-1.0,0.007590392604470253
4de3-gnina-0008,-1.0,0.007590392604470253
4de3-gnina-0009,-1.0,0.007590392604470253
4de3-gnina-0010,-1.0,0.03015385940670967
4de3-gnina-0011,-1.0,0.03015385940670967
4de3-gnina-0012,-1.0,0.03015385940670967
4de3-gnina-0013,-1.0,0.03015385940670967
4de3-gnina-0014,-1.0,0.03015385940670967
4de3-gnina-0015,-1.0,0.03015385940670967
4de3-gnina-0016,-1.0,0.03015385940670967
4de3-gnina-0017,-1.0,0.03015385940670967
4de3-gnina-0018,-1.0,0.03015385940670967
4de3-gnina-0019,-1.0,0.03015385940670967
4de3-gnina-0020,-1.0,0.03015385940670967
4de3-gnina-0021,-1.0,0.03015385940670967
4de3-gnina-0022,-1.0,0.03015385940670967
4de3-gnina-0023,-1.0,0.03015385940670967
4de3-gnina-0024,-1.0,0.03015385940670967
4de3-gnina-0025,-1.0,0.03015385940670967
4de3-gnina-0026,-1.0,0.0414885226637125
4de3-gnina-0027,-1.0,0.0414885226637125
4de3-gnina-0028,-1.0,0.0414885226637125
4de3-gnina-0029,-1.0,0.0414885226637125
4de3-gnina-0030,-1.0,0.0414885226637125
4de3-gnina-0031,-1.0,0.0414885226637125
4de3-gnina-0032,-1.0,0.0414885226637125
4de3-gnina-0033,-1.0,0.0414885226637125
4de3-gnina-0034,-1.0,0.0414885226637125
4de3-gnina-0035,-1.0,0.0414885226637125
4de3-gnina-0036,-1.0,0.0414885226637125
4de3-gnina-0037,-1.0,0.0414885226637125
4de3-gnina-0038,-1.0,0.0414885226637125
4de3-gnina-0039,-1.0,0.0414885226637125
4de3-gnina-0040,-1.0,0.0414885226637125
4de3-gnina-0041,-1.0,0.0414885226637125
4de3-gnina-0042,-1.0,0.01929919607937336
4de3-gnina-0043,-1.0,0.01929919607937336
4de3-gnina-0044,-1.0,0.01929919607937336
4de3-gnina-0045,-1.0,0.01929919607937336
4de3-gnina-0046,-1.0,0.01929919607937336
4de3-gnina-0047,-1.0,0.01929919607937336
4de3-gnina-0048,-1.0,0.01929919607937336
4de3-gnina-0049,-1.0,0.01929919607937336
4de3-gnina-0050,-1.0,0.01929919607937336
4de3-gnina-0051,-1.0,0.01929919607937336
4de3-gnina-0052,-1.0,0.01929919607937336
4de3-gnina-0053,-1.0,0.01929919607937336
4de3-gnina-0054,-1.0,0.01929919607937336
4de3-gnina-0055,-1.0,0.01929919607937336
4de3-gnina-0056,-1.0,0.01929919607937336
4de3-gnina-0057,-1.0,0.01929919607937336
4de3-gnina-0058,-1.0,0.01624658703804016
4de3-gnina-0059,-1.0,0.01624658703804016
4de3-gnina-0060,-1.0,0.01624658703804016
4de3-gnina-0061,-1.0,0.01624658703804016
4de3-gnina-0062,-1.0,0.01624658703804016
4de3-gnina-0063,-1.0,0.01624658703804016
4de3-gnina-0064,-1.0,0.01624658703804016
4de3-gnina-0065,-1.0,0.01624658703804016
4de3-gnina-0066,-1.0,0.01624658703804016
4de3-gnina-0067,-1.0,0.01624658703804016
4de3-gnina-0068,-1.0,0.01624658703804016
4de3-gnina-0069,-1.0,0.01624658703804016
4de3-gnina-0070,-1.0,0.01624658703804016
4de3-gnina-0071,-1.0,0.01624658703804016
4de3-gnina-0072,-1.0,0.01624658703804016
4de3-gnina-0073,-1.0,0.01624658703804016
4de3-gnina-0074,-1.0,0.02054179087281227
4de3-gnina-0075,-1.0,0.02054179087281227
4de3-gnina-0076,-1.0,0.02054179087281227
4de3-gnina-0077,-1.0,0.02054179087281227
4de3-gnina-0078,-1.0,0.02054179087281227
4de3-gnina-0079,-1.0,0.02054179087281227
4de3-gnina-0080,-1.0,0.02054179087281227
4de3-gnina-0081,-1.0,0.02054179087281227
4de3-gnina-0082,-1.0,0.02054179087281227
4de3-gnina-0083,-1.0,0.02054179087281227
4de3-gnina-0084,-1.0,0.02054179087281227
4de3-gnina-0085,-1.0,0.02054179087281227
4de3-gnina-0086,-1.0,0.02054179087281227
4de3-gnina-0087,-1.0,0.02054179087281227
4de3-gnina-0088,-1.0,0.02054179087281227
4de3-gnina-0089,-1.0,0.02054179087281227
4de3-gnina-0090,-1.0,0.010092122480273247
4de3-gnina-0091,-1.0,0.010092122480273247
4de3-gnina-0092,-1.0,0.010092122480273247
4de3-gnina-0093,-1.0,0.010092122480273247
4de3-gnina-0094,-1.0,0.010092122480273247
4de3-gnina-0095,-1.0,0.010092122480273247
4de3-gnina-0096,-1.0,0.010092122480273247
4de3-gnina-0097,-1.0,0.010092122480273247
4de3-gnina-0098,-1.0,0.010092122480273247
4de3-gnina-0099,-1.0,0.010092122480273247
4de3-gnina-0100,-1.0,0.010092122480273247
4dld-boltz,-1.0,0.010092122480273247
4dld-gnina-0001,-1.0,0.010092122480273247
4dld-gnina-0002,-1.0,0.010092122480273247
4dld-gnina-0003,-1.0,0.010092122480273247
4dld-gnina-0004,-1.0,0.010092122480273247
4dld-gnina-0005,-1.0,0.009007925167679787
4dld-gnina-0006,-1.0,0.009007925167679787
4dld-gnina-0007,-1.0,0.009007925167679787
4dld-gnina-0008,-1.0,0.009007925167679787
4dld-gnina-0009,-1.0,0.009007925167679787
4dld-gnina-0010,-1.0,0.009007925167679787
4dld-gnina-0011,-1.0,0.009007925167679787
4dld-gnina-0012,-1.0,0.009007925167679787
4dld-gnina-0013,-1.0,0.009007925167679787
4dld-gnina-0014,-1.0,0.009007925167679787
4dld-gnina-0015,-1.0,0.009007925167679787
4dld-gnina-0016,-1.0,0.009007925167679787
4dld-gnina-0017,-1.0,0.009007925167679787
4dld-gnina-0018,-1.0,0.009007925167679787
4dld-gnina-0019,-1.0,0.009007925167679787
4dld-gnina-0020,-1.0,0.009007925167679787
4dld-gnina-0021,-1.0,0.05593641847372055
4dld-gnina-0022,-1.0,0.05593641847372055
4dld-gnina-0023,-1.0,0.05593641847372055
4dld-gnina-0024,-1.0,0.05593641847372055
4dld-gnina-0025,-1.0,0.05593641847372055
4dld-gnina-0026,-1.0,0.05593641847372055
4dld-gnina-0027,-1.0,0.05593641847372055
4dld-gnina-0028,-1.0,0.05593641847372055
4dld-gnina-0029,-1.0,0.05593641847372055
4dld-gnina-0030,-1.0,0.05593641847372055
4dld-gnina-0031,-1.0,0.05593641847372055
4dld-gnina-0032,-1.0,0.05593641847372055
4dld-gnina-0033,-1.0,0.05593641847372055
4dld-gnina-0034,-1.0,0.05593641847372055
4dld-gnina-0035,-1.0,0.05593641847372055
4dld-gnina-0036,-1.0,0.05593641847372055
4dld-gnina-0037,-1.0,0.05385278910398483
4dld-gnina-0038,-1.0,0.05385278910398483
4dld-gnina-0039,-1.0,0.05385278910398483
4dld-gnina-0040,-1.0,0.05385278910398483
4dld-gnina-0041,-1.0,0.05385278910398483
4dld-gnina-0042,-1.0,0.05385278910398483
4dld-gnina-0043,-1.0,0.05385278910398483
4dld-gnina-0044,-1.0,0.05385278910398483
4dld-gnina-0045,-1.0,0.05385278910398483
4dld-gnina-0046,-1.0,0.05385278910398483
4dld-gnina-0047,-1.0,0.05385278910398483
4dld-gnina-0048,-1.0,0.05385278910398483
4dld-gnina-0049,-1.0,0.05385278910398483
4dld-gnina-0050,-1.0,0.05385278910398483
4dld-gnina-0051,-1.0,0.05385278910398483
4dld-gnina-0052,-1.0,0.05385278910398483
4dld-gnina-0053,-1.0,0.07754908129572868
4dld-gnina-0054,-1.0,0.07754908129572868
4dld-gnina-0055,-1.0,0.07754908129572868
4dld-gnina-0056,-1.0,0.07754908129572868
4dld-gnina-0057,-1.0,0.07754908129572868
4dld-gnina-0058,-1.0,0.07754908129572868
4dld-gnina-0059,-1.0,0.07754908129572868
4dld-gnina-0060,-1.0,0.07754908129572868
4dld-gnina-0061,-1.0,0.07754908129572868
4dld-gnina-0062,-1.0,0.07754908129572868
4dld-gnina-0063,-1.0,0.07754908129572868
4dld-gnina-0064,-1.0,0.07754908129572868
4dld-gnina-0065,-1.0,0.07754908129572868
4dld-gnina-0066,-1.0,0.07754908129572868
4dld-gnina-0067,-1.0,0.07754908129572868
4dld-gnina-0068,-1.0,0.07754908129572868
4dld-gnina-0069,-1.0,0.02770138531923294
4dld-gnina-0070,-1.0,0.02770138531923294
4dld-gnina-0071,-1.0,0.02770138531923294
4dld-gnina-0072,-1.0,0.02770138531923294
4dld-gnina-0073,-1.0,0.02770138531923294
4dld-gnina-0074,-1.0,0.02770138531923294
4dld-gnina-0075,-1.0,0.02770138531923294
4dld-gnina-0076,-1.0,0.02770138531923294
4dld-gnina-0077,-1.0,0.02770138531923294
4dld-gnina-0078,-1.0,0.02770138531923294
4dld-gnina-0079,-1.0,0.02770138531923294
4dld-gnina-0080,-1.0,0.02770138531923294
4dld-gnina-0081,-1.0,0.02770138531923294
4dld-gnina-0082,-1.0,0.02770138531923294
4dld-gnina-0083,-1.0,0.02770138531923294
4dld-gnina-0084,-1.0,0.02770138531923294
4dld-gnina-0085,-1.0,0.00897054374217987
4dld-gnina-0086,-1.0,0.00897054374217987
4dld-gnina-0087,-1.0,0.00897054374217987
4dld-gnina-0088,-1.0,0.00897054374217987
4dld-gnina-0089,-1.0,0.00897054374217987
4dld-gnina-0090,-1.0,0.00897054374217987
4dld-gnina-0091,-1.0,0.00897054374217987
4dld-gnina-0092,-1.0,0.00897054374217987
4dld-gnina-0093,-1.0,0.00897054374217987
4dld-gnina-0094,-1.0,0.00897054374217987
4dld-gnina-0095,-1.0,0.00897054374217987
4dld-gnina-0096,-1.0,0.00897054374217987
4dld-gnina-0097,-1.0,0.00897054374217987
4dld-gnina-0098,-1.0,0.00897054374217987
4dld-gnina-0099,-1.0,0.00897054374217987
4dld-gnina-0100,-1.0,0.00897054374217987
4dld-rosetta-0008,-1.0,0.021933723241090775
4dld-rosetta-0013,-1.0,0.021933723241090775
4dld-rosetta-0019,-1.0,0.021933723241090775
