pdb_id,lig_id,resolution,release_year,target,prot_path,lig_path,pocket_path,source,tar_path,archive_path,score_file
2qnq,QN3,2.3,2008,6.11,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2qnq/crystal/2qnq_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2qnq/crystal/2qnq_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2qnq/crystal/2qnq_pocket.pdb,rosetta,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2qnq/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2qnq/rosetta/2qnq_POSE.pdb.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2qnq/rosetta/score.sc
2qnq,QN3,2.3,2008,6.11,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2qnq/crystal/2qnq_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2qnq/crystal/2qnq_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2qnq/crystal/2qnq_pocket.pdb,boltz2,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2qnq/boltz.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2qnq/boltz/2qnq_boltz2_model_0.cif,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2qnq/boltz/affinity_2qnq_boltz2.json
1nc1,MTH,2.0,2003,6.12,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1nc1/crystal/1nc1_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1nc1/crystal/1nc1_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1nc1/crystal/1nc1_pocket.pdb,gnina,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1nc1/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1nc1/gnina/1nc1_POSE.pdb.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1nc1/gnina/score.sc
1nc1,MTH,2.0,2003,6.12,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1nc1/crystal/1nc1_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1nc1/crystal/1nc1_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1nc1/crystal/1nc1_pocket.pdb,rosetta,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1nc1/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1nc1/rosetta/1nc1_POSE.pdb.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1nc1/rosetta/score.sc
1nc1,MTH,2.0,2003,6.12,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1nc1/crystal/1nc1_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1nc1/crystal/1nc1_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1nc1/crystal/1nc1_pocket.pdb,boltz2,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1nc1/boltz.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1nc1/boltz/1nc1_boltz2_model_0.cif,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1nc1/boltz/affinity_1nc1_boltz2.json
2wvt,FHN,1.8,2010,6.12,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2wvt/crystal/2wvt_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2wvt/crystal/2wvt_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2wvt/crystal/2wvt_pocket.pdb,gnina,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2wvt/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2wvt/gnina/2wvt_POSE.pdb.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2wvt/gnina/score.sc
2wvt,FHN,1.8,2010,6.12,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2wvt/crystal/2wvt_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2wvt/crystal/2wvt_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2wvt/crystal/2wvt_pocket.pdb,rosetta,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2wvt/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2wvt/rosetta/2wvt_POSE.pdb.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2wvt/rosetta/score.sc
2wvt,FHN,1.8,2010,6.12,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2wvt/crystal/2wvt_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2wvt/crystal/2wvt_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2wvt/crystal/2wvt_pocket.pdb,boltz2,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2wvt/boltz.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2wvt/boltz/2wvt_boltz2_model_0.cif,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2wvt/boltz/affinity_2wvt_boltz2.json
1yc1,4BC,1.7,2005,6.17,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1yc1/crystal/1yc1_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1yc1/crystal/1yc1_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1yc1/crystal/1yc1_pocket.pdb,gnina,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1yc1/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1yc1/gnina/1yc1_POSE.pdb.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1yc1/gnina/score.sc
1yc1,4BC,1.7,2005,6.17,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1yc1/crystal/1yc1_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1yc1/crystal/1yc1_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1yc1/crystal/1yc1_pocket.pdb,rosetta,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1yc1/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1yc1/rosetta/1yc1_POSE.pdb.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1yc1/rosetta/score.sc
1yc1,4BC,1.7,2005,6.17,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1yc1/crystal/1yc1_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1yc1/crystal/1yc1_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1yc1/crystal/1yc1_pocket.pdb,boltz2,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1yc1/boltz.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1yc1/boltz/1yc1_boltz2_model_0.cif,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1yc1/boltz/affinity_1yc1_boltz2.json
3bgz,VX3,2.4,2007,6.26,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3bgz/crystal/3bgz_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3bgz/crystal/3bgz_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3bgz/crystal/3bgz_pocket.pdb,gnina,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3bgz/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3bgz/gnina/3bgz_POSE.pdb.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3bgz/gnina/score.sc
3bgz,VX3,2.4,2007,6.26,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3bgz/crystal/3bgz_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3bgz/crystal/3bgz_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3bgz/crystal/3bgz_pocket.pdb,rosetta,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3bgz/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3bgz/rosetta/3bgz_POSE.pdb.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3bgz/rosetta/score.sc
3bgz,VX3,2.4,2007,6.26,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3bgz/crystal/3bgz_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3bgz/crystal/3bgz_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3bgz/crystal/3bgz_pocket.pdb,boltz2,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3bgz/boltz.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3bgz/boltz/3bgz_boltz2_model_0.cif,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3bgz/boltz/affinity_3bgz_boltz2.json
4wiv,3P2,1.56,2014,6.26,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4wiv/crystal/4wiv_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4wiv/crystal/4wiv_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4wiv/crystal/4wiv_pocket.pdb,gnina,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4wiv/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4wiv/gnina/4wiv_POSE.pdb.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4wiv/gnina/score.sc
4wiv,3P2,1.56,2014,6.26,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4wiv/crystal/4wiv_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4wiv/crystal/4wiv_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4wiv/crystal/4wiv_pocket.pdb,rosetta,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4wiv/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4wiv/rosetta/4wiv_POSE.pdb.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4wiv/rosetta/score.sc
4wiv,3P2,1.56,2014,6.26,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4wiv/crystal/4wiv_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4wiv/crystal/4wiv_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4wiv/crystal/4wiv_pocket.pdb,boltz2,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4wiv/boltz.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4wiv/boltz/4wiv_boltz2_model_0.cif,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4wiv/boltz/affinity_4wiv_boltz2.json
3k5v,STJ,1.74,2010,6.3,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3k5v/crystal/3k5v_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3k5v/crystal/3k5v_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3k5v/crystal/3k5v_pocket.pdb,gnina,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3k5v/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3k5v/gnina/3k5v_POSE.pdb.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3k5v/gnina/score.sc
3k5v,STJ,1.74,2010,6.3,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3k5v/crystal/3k5v_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3k5v/crystal/3k5v_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3k5v/crystal/3k5v_pocket.pdb,rosetta,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3k5v/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3k5v/rosetta/3k5v_POSE.pdb.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3k5v/rosetta/score.sc
3k5v,STJ,1.74,2010,6.3,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3k5v/crystal/3k5v_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3k5v/crystal/3k5v_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3k5v/crystal/3k5v_pocket.pdb,boltz2,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3k5v/boltz.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3k5v/boltz/3k5v_boltz2_model_0.cif,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3k5v/boltz/affinity_3k5v_boltz2.json
4eor,4SP,2.2,2013,6.3,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4eor/crystal/4eor_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4eor/crystal/4eor_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4eor/crystal/4eor_pocket.pdb,gnina,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4eor/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4eor/gnina/4eor_POSE.pdb.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4eor/gnina/score.sc
4eor,4SP,2.2,2013,6.3,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4eor/crystal/4eor_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4eor/crystal/4eor_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4eor/crystal/4eor_pocket.pdb,rosetta,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4eor/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4eor/rosetta/4eor_POSE.pdb.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4eor/rosetta/score.sc
4eor,4SP,2.2,2013,6.3,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4eor/crystal/4eor_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4eor/crystal/4eor_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4eor/crystal/4eor_pocket.pdb,boltz2,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4eor/boltz.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4eor/boltz/4eor_boltz2_model_0.cif,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4eor/boltz/affinity_4eor_boltz2.json
3uew,PLM,2.0,2011,6.31,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3uew/crystal/3uew_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3uew/crystal/3uew_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3uew/crystal/3uew_pocket.pdb,gnina,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3uew/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3uew/gnina/3uew_POSE.pdb.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3uew/gnina/score.sc
3uew,PLM,2.0,2011,6.31,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3uew/crystal/3uew_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3uew/crystal/3uew_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3uew/crystal/3uew_pocket.pdb,rosetta,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3uew/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3uew/rosetta/3uew_POSE.pdb.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3uew/rosetta/score.sc
3uew,PLM,2.0,2011,6.31,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3uew/crystal/3uew_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3uew/crystal/3uew_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3uew/crystal/3uew_pocket.pdb,boltz2,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3uew/boltz.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3uew/boltz/3uew_boltz2_model_0.cif,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3uew/boltz/affinity_3uew_boltz2.json
2wnc,TKT,2.2,2009,6.32,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2wnc/crystal/2wnc_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2wnc/crystal/2wnc_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2wnc/crystal/2wnc_pocket.pdb,gnina,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2wnc/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2wnc/gnina/2wnc_POSE.pdb.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2wnc/gnina/score.sc
2wnc,TKT,2.2,2009,6.32,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2wnc/crystal/2wnc_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2wnc/crystal/2wnc_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2wnc/crystal/2wnc_pocket.pdb,rosetta,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2wnc/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2wnc/rosetta/2wnc_POSE.pdb.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2wnc/rosetta/score.sc
2wnc,TKT,2.2,2009,6.32,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2wnc/crystal/2wnc_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2wnc/crystal/2wnc_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2wnc/crystal/2wnc_pocket.pdb,boltz2,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2wnc/boltz.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2wnc/boltz/2wnc_boltz2_model_0.cif,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2wnc/boltz/affinity_2wnc_boltz2.json
2zb1,GK4,2.5,2008,6.32,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2zb1/crystal/2zb1_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2zb1/crystal/2zb1_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2zb1/crystal/2zb1_pocket.pdb,gnina,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2zb1/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2zb1/gnina/2zb1_POSE.pdb.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2zb1/gnina/score.sc
2zb1,GK4,2.5,2008,6.32,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2zb1/crystal/2zb1_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2zb1/crystal/2zb1_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2zb1/crystal/2zb1_pocket.pdb,rosetta,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2zb1/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2zb1/rosetta/2zb1_POSE.pdb.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2zb1/rosetta/score.sc
2zb1,GK4,2.5,2008,6.32,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2zb1/crystal/2zb1_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2zb1/crystal/2zb1_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2zb1/crystal/2zb1_pocket.pdb,boltz2,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2zb1/boltz.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2zb1/boltz/2zb1_boltz2_model_0.cif,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2zb1/boltz/affinity_2zb1_boltz2.json
2qbr,910,2.3,2008,6.33,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2qbr/crystal/2qbr_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2qbr/crystal/2qbr_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2qbr/crystal/2qbr_pocket.pdb,gnina,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2qbr/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2qbr/gnina/2qbr_POSE.pdb.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2qbr/gnina/score.sc
2qbr,910,2.3,2008,6.33,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2qbr/crystal/2qbr_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2qbr/crystal/2qbr_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2qbr/crystal/2qbr_pocket.pdb,rosetta,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2qbr/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2qbr/rosetta/2qbr_POSE.pdb.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2qbr/rosetta/score.sc
2qbr,910,2.3,2008,6.33,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2qbr/crystal/2qbr_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2qbr/crystal/2qbr_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2qbr/crystal/2qbr_pocket.pdb,boltz2,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2qbr/boltz.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2qbr/boltz/2qbr_boltz2_model_0.cif,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2qbr/boltz/affinity_2qbr_boltz2.json
3arq,DM5,1.5,2011,6.4,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3arq/crystal/3arq_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3arq/crystal/3arq_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3arq/crystal/3arq_pocket.pdb,gnina,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3arq/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3arq/gnina/3arq_POSE.pdb.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3arq/gnina/score.sc
3arq,DM5,1.5,2011,6.4,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3arq/crystal/3arq_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3arq/crystal/3arq_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3arq/crystal/3arq_pocket.pdb,rosetta,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3arq/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3arq/rosetta/3arq_POSE.pdb.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3arq/rosetta/score.sc
3arq,DM5,1.5,2011,6.4,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3arq/crystal/3arq_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3arq/crystal/3arq_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3arq/crystal/3arq_pocket.pdb,boltz2,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3arq/boltz.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3arq/boltz/3arq_boltz2_model_0.cif,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3arq/boltz/affinity_3arq_boltz2.json
2j78,GOX,1.65,2006,6.42,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2j78/crystal/2j78_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2j78/crystal/2j78_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2j78/crystal/2j78_pocket.pdb,gnina,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2j78/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2j78/gnina/2j78_POSE.pdb.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2j78/gnina/score.sc
2j78,GOX,1.65,2006,6.42,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2j78/crystal/2j78_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2j78/crystal/2j78_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2j78/crystal/2j78_pocket.pdb,rosetta,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2j78/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2j78/rosetta/2j78_POSE.pdb.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2j78/rosetta/score.sc
2j78,GOX,1.65,2006,6.42,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2j78/crystal/2j78_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2j78/crystal/2j78_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2j78/crystal/2j78_pocket.pdb,boltz2,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2j78/boltz.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2j78/boltz/2j78_boltz2_model_0.cif,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2j78/boltz/affinity_2j78_boltz2.json
4ea2,RWZ,2.05,2012,6.44,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4ea2/crystal/4ea2_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4ea2/crystal/4ea2_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4ea2/crystal/4ea2_pocket.pdb,gnina,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4ea2/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4ea2/gnina/4ea2_POSE.pdb.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4ea2/gnina/score.sc
